name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Hyundai i20 Asta,2009,0.018054260977506422,0.03784056978821041,Petrol,Individual,Manual,Second Owner,0.40476190476190477,0.19228187919463088,0.12854030501089325,0.008917197452229297,5.0
Chevrolet Beat Diesel LT,2013,0.01454372973483152,0.032196745035704966,Diesel,Individual,Manual,First Owner,0.6057142857142858,0.10469798657718118,0.0675381263616558,0.1859872611464968,5.0
Maruti Alto LXi,2012,0.015045234198070793,0.02965486329760012,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Maruti Alto LX BSIII,2007,0.008826578853903826,0.046600741551632394,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Hyundai Verna CRDi,2007,0.01404222527159225,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.4,0.2916107382550335,0.21023965141612205,0.025477707006369428,5.0
Maruti Zen Estilo 1.1 LX BSIII,2009,0.009027180639199535,0.046600741551632394,Petrol,Individual,Manual,Second Owner,0.4333333333333333,0.14664429530201342,0.08496732026143793,0.1019108280254777,5.0
Maruti Alto LXi,2009,0.01404222527159225,0.03812780242461626,Petrol,Individual,Manual,Third Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Maruti Swift ZDI Plus,2018,0.06720169837495503,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.6761904761904761,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Mahindra Bolero 2011-2019 SLE BSIII,2014,0.04714151984538417,0.020461724344787616,Diesel,Individual,Manual,Second Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Maruti Wagon R AX Minor,2007,0.005015144933285363,0.026689334603144474,Petrol,Individual,Automatic,Third Owner,0.44999999999999996,0.14664429530201342,0.0931372549019608,0.1019108280254777,5.0
Honda City 2017-2020 EXi,2008,0.00752266724948172,0.046600741551632394,Petrol,Individual,Manual,Second Owner,0.4214285714285714,0.2929530201342282,0.12309368191721136,0.010191082802547772,5.0
Maruti Swift Dzire LDI,2016,0.0396189528967951,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.633095238095238,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Hyundai i20 2015-2017 Sportz 1.2,2017,0.05967913142636595,0.009959939943807467,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Hyundai i20 1.2 Spotz,2017,0.06118364481608378,0.00953671663441301,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Hyundai i10 Magna 1.2 iTech SE,2010,0.015045234198070793,0.05083721111514047,Petrol,Individual,Manual,First Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Maruti Ritz VDi,2009,0.012537711881874435,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.5023809523809524,0.2093959731543624,0.11192810457516343,0.13885350318471337,5.0
Maruti Wagon R LX Minor,2007,0.0055166493965246345,0.04236427198812433,Petrol,Individual,Manual,Third Owner,0.44999999999999996,0.14664429530201342,0.0931372549019608,0.1019108280254777,5.0
Hyundai i10 Magna 1.2 iTech SE,2011,0.022066296683420594,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Hyundai Verna 1.6 VTVT AT SX,2017,0.09729196616931132,0.006354280698305751,Petrol,Individual,Automatic,First Owner,0.405,0.324496644295302,0.24101307189542487,0.19108280254777069,5.0
Datsun GO A EPS,2016,0.032096385948206026,0.006989751132831961,Petrol,Individual,Manual,First Owner,0.4911904761904761,0.19261744966442954,0.0931372549019608,0.12738853503184713,5.0
Maruti Swift Dzire ZDI,2018,0.0712137340808692,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Datsun RediGO 1.0 S,2018,0.027081341315813308,0.008048868523708978,Petrol,Individual,Manual,First Owner,0.5357142857142857,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Volkswagen Ameo 1.5 TDI Comfortline,2017,0.05215656447777688,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.5157142857142857,0.2932885906040268,0.20648148148148154,0.31337579617834393,5.0
Mahindra Bolero 2011-2019 SLX,2017,0.06820470730143358,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Mahindra Bolero 2011-2019 SLX,2017,0.06720169837495503,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Mahindra Bolero 2011-2019 SLE BSIII,2016,0.05215656447777688,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Hyundai i10 Sportz 1.1L LPG,2015,0.034603908264402385,0.025418393734092055,LPG,Individual,Manual,First Owner,0.4571428571428571,0.15503355704697988,0.0959967320261438,0.12101910828025478,5.0
Tata Safari DICOR 2.2 EX 4x2,2015,0.0571716091101696,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.33166666666666667,0.5218120805369127,0.2865740740740741,0.4025477707006369,7.0
Maruti Swift VDI,2013,0.03510541272764166,0.032196745035704966,Diesel,Individual,Manual,Second Owner,0.5452380952380952,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti 800 DX,1998,0.0015046136906104626,0.033891332861108195,Petrol,Individual,Manual,Fourth & Above Owner,0.38333333333333336,0.057718120805369116,0.011437908496732041,0.07006369426751592,4.0
Toyota Innova 2.5 G4 Diesel 8-seater,2010,0.042126475212991454,0.08896543718671307,Diesel,Individual,Manual,Second Owner,0.3047619047619048,0.6275167785234899,0.18845315904139437,0.02038216560509554,8.0
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,0.04463399752918781,0.05422638676594692,Diesel,Individual,Manual,Third Owner,0.38,0.6372483221476509,0.08224400871459696,0.22420382165605093,9.0
Renault Triber RXZ BSIV,2019,0.06218665374256231,0.0021178111347976833,Petrol,Individual,Manual,First Owner,0.47619047619047616,0.12583892617449663,0.10675381263616561,0.11719745222929936,7.0
Maruti Wagon R LXI LPG BSIV,2011,0.01705125205102788,0.02965486329760012,LPG,Individual,Manual,First Owner,0.6238095238095237,0.12550335570469798,0.06917211328976038,0.0929936305732484,5.0
Maruti Swift VDI,2013,0.032096385948206026,0.03600956764286223,Diesel,Individual,Manual,First Owner,0.5452380952380952,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Vitara Brezza ZDi AMT,2018,0.0884653873154075,0.010590750261813818,Diesel,Individual,Automatic,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Maruti Swift Dzire VXI 1.2,2018,0.06218665374256231,0.006354280698305751,Petrol,Individual,Manual,First Owner,0.505,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Swift Dzire VXi,2012,0.032096385948206026,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.41666666666666663,0.22617449664429531,0.14433551198257083,0.14012738853503184,5.0
Maruti Omni E MPI STD BS IV,2016,0.016048243124549336,0.033891332861108195,Petrol,Individual,Manual,Second Owner,0.4,0.057718120805369116,0.0038126361655773655,0.07006369426751592,8.0
Hyundai Verna CRDi 1.6 SX Option,2019,0.11735214469888218,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.5238095238095237,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Mahindra Bolero 2011-2019 EX NON AC,2013,0.02758284577905258,0.06778308936917274,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Hyundai Creta 1.6 CRDi SX,2015,0.08224683227213318,0.045753447638930786,Diesel,Individual,Manual,First Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Volkswagen Jetta 2.0 TDI Comfortline,2011,0.032096385948206026,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.3571428571428571,0.4268456375838926,0.19662309368191727,0.0267515923566879,5.0
Hyundai Santro Xing GLS,2010,0.015045234198070793,0.02330015895233802,Petrol,Individual,Manual,Fourth & Above Owner,0.4266666666666667,0.15503355704697988,0.0797930283224401,0.11719745222929936,5.0
Tata New Safari Dicor GX 4X2 BS IV,2008,0.01705125205102788,0.046600741551632394,Diesel,Individual,Manual,First Owner,0.33166666666666667,0.5218120805369127,0.286764705882353,0.4025477707006369,7.0
Honda Brio E MT,2012,0.02006017852957086,0.046600741551632394,Petrol,Individual,Manual,First Owner,0.4619047619047618,0.19261744966442954,0.1470588235294118,0.1337579617834395,5.0
Maruti Wagon R VXI,2006,0.010531694028917349,0.026646969907509394,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Volkswagen Jetta 2.0L TDI Highline,2011,0.0396189528967951,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.46023809523809517,0.45100671140939597,0.286764705882353,0.4025477707006369,5.0
Mahindra XUV500 W10 2WD,2016,0.13239727859606032,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.38095238095238093,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Ford Endeavour 4x2 XLT Limited Edition,2009,0.045135501992427086,0.02965486329760012,Diesel,Individual,Manual,Third Owner,0.25952380952380955,0.6291946308724832,0.3001089324618737,0.03694267515923567,7.0
Maruti Swift Dzire LDI,2017,0.04262797967623073,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Maruti Wagon R VXI Optional,2015,0.029087359168770397,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.48833333333333334,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Hyundai Elite i20 Sportz Plus BSIV,2019,0.06649959212642005,0.0016941641784468764,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.13360566448801747,0.14394904458598726,5.0
Maruti Vitara Brezza ZDi Plus,2017,0.08024081441917609,0.014827219825321886,Diesel,Individual,Manual,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Hyundai Grand i10 Sportz,2016,0.04413249306594854,0.005718810263779541,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Honda City i VTEC CVT VX,2017,0.10732205543409674,0.011014397218164626,Petrol,Individual,Automatic,First Owner,0.42857142857142855,0.2929530201342282,0.23011982570806105,0.17961783439490445,5.0
Tata Zest Quadrajet 1.3 XM,2016,0.029588863632009663,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.5476190476190476,0.2093959731543624,0.15223311546840962,0.24968152866242038,5.0
Hyundai EON Magna Plus,2014,0.018555765440745692,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Swift VXI,2018,0.05315957340425543,0.010590750261813818,Petrol,Individual,Manual,First Owner,0.5238095238095237,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Celerio VXI AT,2017,0.037111430580598744,0.012708985043567853,Petrol,Individual,Automatic,Second Owner,0.55,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,0.06970922069115139,0.019063689388829953,Diesel,Individual,Manual,First Owner,0.5476190476190476,0.2932885906040268,0.18017429193899787,0.25605095541401274,5.0
Honda Brio 1.2 VX MT,2014,0.029588863632009663,0.022216470037992656,Petrol,Trustmark Dealer,Manual,Second Owner,0.44047619047619047,0.19261744966442954,0.1470588235294118,0.1337579617834395,5.0
Hyundai i10 Magna,2013,0.02006017852957086,0.016521807650725112,Petrol,Dealer,Manual,First Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,0.037111430580598744,0.01779274851977753,Petrol,Dealer,Automatic,First Owner,0.2795238095238095,0.39328859060402677,0.41721132897603486,0.3579617834394904,5.0
Volkswagen Polo 1.2 MPI Highline,2015,0.042026174320343605,0.014469661794161806,Petrol,Dealer,Manual,First Owner,0.39214285714285707,0.19261744966442954,0.11220043572984752,0.13503184713375796,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,0.04262797967623073,0.014467967206336403,Petrol,Dealer,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Audi A4 35 TDI Premium Plus,2015,0.17251763565520203,0.015674513738023498,Diesel,Dealer,Automatic,First Owner,0.4345238095238095,0.45100671140939597,0.4219498910675382,0.5044585987261146,5.0
Toyota Innova Crysta 2.8 GX AT BSIV,2017,0.1364093143019745,0.04151697807542271,Diesel,Dealer,Automatic,First Owner,0.2704761904761904,0.7151006711409396,0.377723311546841,0.45350318471337575,7.0
Hyundai Creta 1.6 SX Option,2019,0.11233710006648946,0.013132631999918659,Petrol,Dealer,Manual,First Owner,0.3761904761904762,0.324496644295302,0.24101307189542487,0.18726114649681527,5.0
Hyundai i20 1.2 Magna Executive,2018,0.06218665374256231,0.026621974737084695,Petrol,Trustmark Dealer,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Hyundai Creta 1.6 CRDi SX,2016,0.0922769215369186,0.01635234886818479,Diesel,Dealer,Manual,First Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Maruti Swift Dzire AMT ZDI Plus,2018,0.06700109658965932,0.01171510928396886,Diesel,Dealer,Automatic,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Hyundai Creta 1.6 CRDi SX,2017,0.09478444385311496,0.020630335833415236,Diesel,Dealer,Manual,First Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Maruti Wagon R VXI AMT 1.2,2018,0.04162497074975219,0.013977807677838518,Petrol,Dealer,Automatic,First Owner,0.48857142857142855,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Tata Zest Quadrajet 1.3 75PS XM,2018,0.05105325465865049,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.5464285714285714,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Swift Vdi BSIII,2010,0.032096385948206026,0.046600741551632394,Diesel,Individual,Manual,Fourth & Above Owner,0.4238095238095238,0.2093959731543624,0.11492374727668848,0.23694267515923564,5.0
Mahindra Scorpio VLX 2WD AIRBAG BSIII,2011,0.05215656447777688,0.11014778500425342,Diesel,Individual,Manual,Fourth & Above Owner,0.2869047619047619,0.5218120805369127,0.23747276688453162,0.3643312101910828,8.0
Renault Duster 85PS Diesel RxE,2015,0.05215656447777688,0.05507368067864853,Diesel,Individual,Manual,Second Owner,0.48690476190476184,0.2808724832214765,0.1388888888888889,0.24968152866242038,5.0
Volkswagen Polo Diesel Highline 1.2L,2011,0.030090368095248936,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.5254761904761904,0.1929530201342282,0.11192810457516343,0.22420382165605093,5.0
Hyundai EON Era Plus,2014,0.019057269903984965,0.033891332861108195,Petrol,Individual,Manual,Third Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Ritz ZXi,2013,0.038615943970316556,0.025418393734092055,Petrol,Individual,Manual,Second Owner,0.44047619047619047,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Maruti Alto LX BSIII,2007,0.012036207418635163,0.03177309807935416,Petrol,Individual,Manual,First Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Hyundai Getz GLS,2005,0.012036207418635163,0.03770415546826546,Petrol,Individual,Manual,Second Owner,0.36428571428571427,0.24060402684563756,0.13671023965141615,0.14140127388535031,5.0
Hyundai Verna CRDi ABS,2007,0.02106328775694205,0.046600741551632394,Diesel,Individual,Manual,First Owner,0.430952380952381,0.2916107382550335,0.21023965141612205,0.025477707006369428,5.0
Maruti Alto LX BSIII,2009,0.01404222527159225,0.03812780242461626,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Maruti Ciaz ZDi Plus SHVS,2015,0.05215656447777688,0.01694545460707592,Diesel,Individual,Manual,Third Owner,0.6688095238095237,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Nissan Micra Fashion Edition XL CVT,2017,0.04714151984538417,0.011014397218164626,Petrol,Individual,Automatic,First Owner,0.46047619047619043,0.19261744966442954,0.11764705882352942,0.12738853503184713,5.0
Mahindra Xylo D2,2011,0.015045234198070793,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.30952380952380953,0.6258389261744965,0.16938997821350765,0.2751592356687898,8.0
Mahindra KUV 100 mFALCON G80 K4,2017,0.03309939487468457,0.012285338087217046,Petrol,Individual,Manual,First Owner,0.4321428571428571,0.19261744966442954,0.1339869281045752,0.14140127388535031,6.0
Maruti Swift Dzire VXI,2014,0.037111430580598744,0.05083721111514047,Petrol,Individual,Manual,First Owner,0.45476190476190476,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Hyundai Accent GLE,2009,0.009027180639199535,0.02965486329760012,Petrol,Individual,Manual,Second Owner,0.3142857142857142,0.2922818791946309,0.16666666666666669,0.010191082802547772,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,0.07372125639706556,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,0.08926779445659033,0.03819134946806888,Diesel,Individual,Manual,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Toyota Platinum Etios 1.4 GXD,2018,0.07021072515439065,0.03812780242461626,Diesel,Individual,Manual,First Owner,0.5616666666666666,0.2483221476510067,0.09327342047930283,0.21146496815286622,5.0
Tata Zest Quadrajet 1.3 75PS XM,2016,0.029087359168770397,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.5464285714285714,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Honda Amaze S i-Dtech,2015,0.04262797967623073,0.03812780242461626,Diesel,Individual,Manual,Second Owner,0.6142857142857143,0.2932885906040268,0.17919389978213512,0.24968152866242038,5.0
Datsun GO T Option BSIV,2015,0.032096385948206026,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.4911904761904761,0.19261744966442954,0.0931372549019608,0.12738853503184713,5.0
Mahindra TUV 300 T8,2016,0.048144428470970065,0.046600741551632394,Diesel,Individual,Manual,First Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Tata Indigo LS,2011,0.01454372973483152,0.03630612051230779,Diesel,Individual,Manual,Second Owner,0.40476190476190477,0.2620805369127517,0.10130718954248367,0.011464968152866243,5.0
Mahindra Bolero 2011-2019 DI NON AC BS III SILVER,2013,0.029588863632009663,0.07540873458348726,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.08224400871459696,0.22420382165605093,9.0
Tata Indigo CS GLS BSIII,2011,0.009027180639199535,0.02965486329760012,Petrol,Individual,Manual,Second Owner,0.36190476190476184,0.19093959731543622,0.0876906318082789,0.007643312101910827,5.0
Hyundai i10 Sportz,2014,0.027081341315813308,0.012708985043567853,Petrol,Individual,Manual,Second Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Honda City i DTEC E,2015,0.04714151984538417,0.04236427198812433,Diesel,Individual,Manual,First Owner,0.6190476190476191,0.2932885906040268,0.17919389978213512,0.24968152866242038,5.0
Maruti Baleno Delta 1.2,2016,0.05336017518955114,0.010734366580016742,Petrol,Individual,Manual,First Owner,0.5095238095238095,0.19228187919463088,0.1369825708061002,0.14140127388535031,5.0
Hyundai EON Magna Plus,2014,0.022066296683420594,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Tata Zest Quadrajet 1.3 XT,2017,0.045636906154773706,0.014827219825321886,Diesel,Individual,Manual,First Owner,0.4916666666666666,0.2093959731543624,0.15223311546840962,0.23694267515923564,5.0
Hyundai i10 Sportz,2013,0.025075323462856222,0.014827219825321886,Petrol,Individual,Manual,Second Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Maruti Ertiga VDI,2015,0.054262883223381825,0.028807569384898507,Diesel,Individual,Manual,Second Owner,0.4945238095238095,0.2093959731543624,0.15239651416122008,0.24968152866242038,7.0
Maruti Swift VXI,2013,0.037111430580598744,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Tata Indigo CS LS (TDI) BS-III,2015,0.026579836852574038,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.4545238095238095,0.2620805369127517,0.09861111111111114,0.16687898089171974,5.0
Ford Figo Petrol EXI,2011,0.022066296683420594,0.010590750261813818,Petrol,Individual,Manual,First Owner,0.3714285714285714,0.19194630872483223,0.10130718954248367,0.12484076433121019,5.0
Mahindra Bolero 2011-2019 SLE,2015,0.05817461803664815,0.01694545460707592,Diesel,Individual,Manual,Second Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Tata Indica Vista Quadrajet VX,2012,0.01454372973483152,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.530952380952381,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Ford Figo Diesel Titanium,2011,0.017552656213374502,0.02965486329760012,Diesel,Individual,Manual,Second Owner,0.47619047619047616,0.2600671140939598,0.09586056644880177,0.1987261146496815,5.0
Mahindra XUV500 W8 2WD,2013,0.07221674300734775,0.033891332861108195,Diesel,Individual,Manual,Second Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Maruti Swift Dzire VDI Optional,2017,0.056068299291043205,0.01746738765730011,Diesel,Dealer,Manual,First Owner,0.633095238095238,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,0.02808435024229185,0.084728967623205,Diesel,Individual,Manual,Second Owner,0.3047619047619048,0.6275167785234899,0.18845315904139437,0.02038216560509554,8.0
Tata Sumo EX,2016,0.04162497074975219,0.026689334603144474,Diesel,Dealer,Manual,First Owner,0.36428571428571427,0.7825503355704697,0.1388888888888889,0.31337579617834393,9.0
Mahindra Bolero B4,2015,0.04162497074975219,0.026265687646793667,Diesel,Dealer,Manual,First Owner,0.5,0.2932885906040268,0.11481481481481483,0.2624203821656051,7.0
Tata New Safari 3L Dicor LX 4x2,2012,0.042126475212991454,0.0289092446544227,Diesel,Dealer,Manual,First Owner,0.33166666666666667,0.7825503355704697,0.286764705882353,0.4025477707006369,7.0
Mahindra Scorpio 1.99 S10 4WD,2008,0.042126475212991454,0.03304403894840658,Diesel,Dealer,Manual,First Owner,0.36666666666666664,0.46073825503355703,0.23747276688453162,0.35159235668789807,7.0
Maruti Wagon R VXI,2010,0.01705125205102788,0.014827219825321886,Petrol,Dealer,Manual,First Owner,0.44999999999999996,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Maruti Swift Dzire LXI,2018,0.058274918929295996,0.0038123989602009104,Petrol,Dealer,Manual,First Owner,0.45476190476190476,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Hyundai Creta 1.6 CRDi Anniversary Edition,2016,0.0792377051918049,0.016521807650725112,Diesel,Dealer,Manual,First Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Hyundai Creta 1.4 CRDi S,2016,0.07973930995593682,0.016521807650725112,Diesel,Dealer,Manual,First Owner,0.509047619047619,0.25906040268456376,0.15223311546840962,0.27388535031847133,5.0
Ford Ecosport 1.5 Diesel Titanium,2015,0.057071308217521745,0.03925089050590225,Diesel,Dealer,Manual,First Owner,0.5166666666666666,0.2932885906040268,0.18017429193899787,0.26878980891719745,5.0
Maruti Swift LXi BSIV,2018,0.046138510918905626,0.011861691130866239,Petrol,Dealer,Manual,First Owner,0.38333333333333336,0.19228187919463088,0.14215686274509803,0.13885350318471337,5.0
Tata Zest Revotron 1.2 XT,2020,0.04714151984538417,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.41833333333333333,0.19093959731543622,0.15223311546840962,0.1732484076433121,5.0
Mahindra XUV500 W10 2WD,2017,0.10732205543409674,0.03759993831700315,Diesel,Dealer,Manual,First Owner,0.38095238095238093,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Ford Aspire Titanium BSIV,2019,0.06469417605875867,0.0029651050474992966,Petrol,Individual,Manual,First Owner,0.4619047619047618,0.19127516778523487,0.16919934640522882,0.14777070063694267,5.0
Mahindra XUV500 W9 2WD,2018,0.13239727859606032,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.38095238095238093,0.5218120805369127,0.28649237472766886,0.4152866242038216,7.0
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,0.054162582330733976,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Hyundai Grand i10 1.2 CRDi Asta,2017,0.04262797967623073,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.5714285714285714,0.18859060402684566,0.11211873638344229,0.23694267515923564,5.0
Hyundai EON Era Plus,2013,0.013540720808352977,0.019063689388829953,Petrol,Individual,Manual,Second Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Honda City i VTEC VX Option BL,2016,0.08976939922072225,0.009319809392761398,Petrol,Individual,Manual,First Owner,0.4238095238095238,0.2929530201342282,0.23011982570806105,0.17961783439490445,5.0
Tata Indigo CS eLX BS IV,2014,0.018555765440745692,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.5952380952380952,0.25906040268456376,0.09861111111111114,0.1732484076433121,5.0
Maruti Swift VXI Optional,2016,0.04413249306594854,0.01004000921855777,Petrol,Individual,Manual,First Owner,0.48571428571428565,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Swift VXI Deca,2016,0.04413249306594854,0.01004000921855777,Petrol,Individual,Manual,First Owner,0.48571428571428565,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Ciaz ZDi Plus SHVS,2017,0.06218665374256231,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.6688095238095237,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Renault Captur 1.5 Diesel RXT,2017,0.08726187690452589,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.485,0.2808724832214765,0.20601851851851855,0.3006369426751592,5.0
Ford Fiesta Classic 1.4 SXI Duratorq,2009,0.016048243124549336,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.4238095238095238,0.2600671140939598,0.0931372549019608,0.1987261146496815,5.0
Hyundai i20 Active 1.4 SX with AVN,2017,0.06870621176467284,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.5045238095238095,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Tata Indigo CS eVX,2013,0.019859576744275152,0.025418393734092055,Diesel,Individual,Manual,Second Owner,0.5952380952380952,0.25906040268456376,0.09861111111111114,0.1732484076433121,5.0
